ReadID	SampleName	SampleID	ReadLength	ReadAvgQualScore
GSXD9VZ02G6UOS	10_S_B01_2010_12_17_2	10_S_B01	329	27
GSXD9VZ02IZIU3	10_S_B01_2010_12_17_2	10_S_B01	484	34
GSXD9VZ02IS6CK	10_S_B01_2010_12_17_2	10_S_B01	513	34
GSXD9VZ02INFQF	10_S_B01_2010_12_17_2	10_S_B01	478	37
GSXD9VZ02JDYX6	10_S_B01_2010_12_17_2	10_S_B01	519	33
GSXD9VZ02JAZ25	10_S_B01_2010_12_17_2	10_S_B01	473	36
GSXD9VZ02JA7HE	10_S_B01_2010_12_17_2	10_S_B01	540	34
GSXD9VZ02H6SYV	10_S_B01_2010_12_17_2	10_S_B01	520	35
GSXD9VZ02FP4NP	10_S_B01_2010_12_17_2	10_S_B01	513	36
GSXD9VZ02I64GF	10_S_B01_2010_12_17_2	10_S_B01	205	39
GSXD9VZ02IBPHS	10_S_B01_2010_12_17_2	10_S_B01	519	30
GSXD9VZ02GK70L	10_S_B01_2010_12_17_2	10_S_B01	516	36
GSXD9VZ02GV49L	10_S_B01_2010_12_17_2	10_S_B01	497	36
GSXD9VZ02IJB6R	10_S_B01_2010_12_17_2	10_S_B01	495	35
GSXD9VZ02INQ7L	10_S_B01_2010_12_17_2	10_S_B01	517	36
GSXD9VZ02GBJ44	10_S_B01_2010_12_17_2	10_S_B01	472	37
GSXD9VZ02IWUHE	10_S_B01_2010_12_17_2	10_S_B01	495	35
GSXD9VZ02I4Y9H	10_S_B01_2010_12_17_2	10_S_B01	514	33
GSXD9VZ02HB42Y	10_S_B01_2010_12_17_2	10_S_B01	498	35
GSXD9VZ02JFWWW	10_S_B01_2010_12_17_2	10_S_B01	517	37
GSXD9VZ02IAS6Q	10_S_B01_2010_12_17_2	10_S_B01	491	34
GSXD9VZ02HNYFP	10_S_B01_2010_12_17_2	10_S_B01	520	33
GSXD9VZ02IITRU	10_S_B01_2010_12_17_2	10_S_B01	510	35
GSXD9VZ02GSQS8	10_S_B01_2010_12_17_2	10_S_B01	414	34
GSXD9VZ02H0S8G	10_S_B01_2010_12_17_2	10_S_B01	494	36
GSXD9VZ02JWUHN	10_S_B01_2010_12_17_2	10_S_B01	482	31
GSXD9VZ02FRYFS	10_S_B01_2010_12_17_2	10_S_B01	482	36
GSXD9VZ02JC0TE	10_S_B01_2010_12_17_2	10_S_B01	218	31
GSXD9VZ02FP2UE	10_S_B01_2010_12_17_2	10_S_B01	478	37
GSXD9VZ02F8QP5	10_S_B01_2010_12_17_2	10_S_B01	496	36
GSXD9VZ02HQEVK	10_S_B01_2010_12_17_2	10_S_B01	485	36
GSXD9VZ02HOW4Y	10_S_B01_2010_12_17_2	10_S_B01	461	35
GSXD9VZ02HR7U3	10_S_B01_2010_12_17_2	10_S_B01	510	34
GSXD9VZ02GJ5PD	10_S_B01_2010_12_17_2	10_S_B01	517	36
GSXD9VZ02II1CZ	10_S_B01_2010_12_17_2	10_S_B01	495	36
GSXD9VZ02GVD91	10_S_B01_2010_12_17_2	10_S_B01	498	36
GSXD9VZ02HXDXF	10_S_B01_2010_12_17_2	10_S_B01	524	33
GSXD9VZ02JOFDZ	10_S_B01_2010_12_17_2	10_S_B01	539	37
GSXD9VZ02H82OL	10_S_B01_2010_12_17_2	10_S_B01	529	36
GSXD9VZ02HO87Z	10_S_B01_2010_12_17_2	10_S_B01	397	35
GSXD9VZ02F2NH4	10_S_B01_2010_12_17_2	10_S_B01	501	36
GSXD9VZ02HS0FS	10_S_B01_2010_12_17_2	10_S_B01	482	36
GSXD9VZ02H3TS5	10_S_B01_2010_12_17_2	10_S_B01	515	35
GSXD9VZ02G559Y	10_S_B01_2010_12_17_2	10_S_B01	497	37
GSXD9VZ02ITCIK	10_S_B01_2010_12_17_2	10_S_B01	514	35
GSXD9VZ02JMETC	10_S_B01_2010_12_17_2	10_S_B01	209	39
GSXD9VZ02IZ0A8	10_S_B01_2010_12_17_2	10_S_B01	482	34
GSXD9VZ02H1X3Q	10_S_B01_2010_12_17_2	10_S_B01	541	36
GSXD9VZ02HFMLU	10_S_B01_2010_12_17_2	10_S_B01	533	35
GSXD9VZ02GHMZL	10_S_B01_2010_12_17_2	10_S_B01	483	35
GSXD9VZ02HFLNF	10_S_B01_2010_12_17_2	10_S_B01	498	36
GSXD9VZ02IAH4H	10_S_B01_2010_12_17_2	10_S_B01	518	34
GSXD9VZ02FRCYD	10_S_B01_2010_12_17_2	10_S_B01	489	34
GSXD9VZ02HJLDQ	10_S_B01_2010_12_17_2	10_S_B01	474	36
GSXD9VZ02G387D	10_S_B01_2010_12_17_2	10_S_B01	480	34
GSXD9VZ02F0JQ9	10_S_B01_2010_12_17_2	10_S_B01	488	36
GSXD9VZ02G8RCN	10_S_B01_2010_12_17_2	10_S_B01	520	37
GSXD9VZ02F00BB	10_S_B01_2010_12_17_2	10_S_B01	514	35
GSXD9VZ02HY51A	10_S_B01_2010_12_17_2	10_S_B01	514	36
GSXD9VZ02JHM87	10_S_B01_2010_12_17_2	10_S_B01	524	35
GSXD9VZ02I71BS	10_S_B01_2010_12_17_2	10_S_B01	507	35
GSXD9VZ02F02KE	10_S_B01_2010_12_17_2	10_S_B01	532	36
GSXD9VZ02G13TS	10_S_B01_2010_12_17_2	10_S_B01	514	35
GSXD9VZ02HHA2V	10_S_B01_2010_12_17_2	10_S_B01	479	35
GSXD9VZ02GE0TE	10_S_B01_2010_12_17_2	10_S_B01	516	32
GSXD9VZ02GD6N7	10_S_B01_2010_12_17_2	10_S_B01	491	37
GSXD9VZ02I75WA	10_S_B01_2010_12_17_2	10_S_B01	367	34
GSXD9VZ02HTY0E	10_S_B01_2010_12_17_2	10_S_B01	536	35
GSXD9VZ02IW7AP	10_S_B01_2010_12_17_2	10_S_B01	491	34
GSXD9VZ02HCIHF	10_S_B01_2010_12_17_2	10_S_B01	512	34
GSXD9VZ02IR9J0	10_S_B01_2010_12_17_2	10_S_B01	477	33
GSXD9VZ02HML3H	10_S_B01_2010_12_17_2	10_S_B01	516	35
GSXD9VZ02IK98M	10_S_B01_2010_12_17_2	10_S_B01	394	33
GSXD9VZ02GYQIV	10_S_B01_2010_12_17_2	10_S_B01	467	33
GSXD9VZ02JUUVB	10_S_B01_2010_12_17_2	10_S_B01	380	35
GSXD9VZ02I34ND	10_S_B01_2010_12_17_2	10_S_B01	492	36
GSXD9VZ02FY6QP	10_S_B01_2010_12_17_2	10_S_B01	490	34
GSXD9VZ02I6YH0	10_S_B01_2010_12_17_2	10_S_B01	407	30
GSXD9VZ02GUX6B	10_S_B01_2010_12_17_2	10_S_B01	511	35
GSXD9VZ02HQFME	10_S_B01_2010_12_17_2	10_S_B01	520	34
GSXD9VZ02HMOL4	10_S_B01_2010_12_17_2	10_S_B01	462	34
GSXD9VZ02FSC8B	10_S_B01_2010_12_17_2	10_S_B01	542	31
GSXD9VZ02JDGVM	10_S_B01_2010_12_17_2	10_S_B01	497	32
GSXD9VZ02ISZMF	10_S_B01_2010_12_17_2	10_S_B01	507	33
GSXD9VZ02IATEH	10_S_B01_2010_12_17_2	10_S_B01	542	35
GSXD9VZ02GO612	10_S_B01_2010_12_17_2	10_S_B01	491	35
GSXD9VZ02G4VZ9	10_S_B01_2010_12_17_2	10_S_B01	478	37
GSXD9VZ02JV83Y	10_S_B01_2010_12_17_2	10_S_B01	532	31
GSXD9VZ02FKJ4Z	10_S_B01_2010_12_17_2	10_S_B01	530	35
GSXD9VZ02IHHK4	10_S_B01_2010_12_17_2	10_S_B01	514	33
GSXD9VZ02H3EQU	10_S_B01_2010_12_17_2	10_S_B01	470	32
GSXD9VZ02FVBOX	10_S_B01_2010_12_17_2	10_S_B01	513	35
GSXD9VZ02FRXVO	10_S_B01_2010_12_17_2	10_S_B01	521	34
GSXD9VZ02F7ZTT	10_S_B01_2010_12_17_2	10_S_B01	518	35
GSXD9VZ02G1XKI	10_S_B01_2010_12_17_2	10_S_B01	533	32
GSXD9VZ02HHVRV	10_S_B01_2010_12_17_2	10_S_B01	502	36
GSXD9VZ02FRW9I	10_S_B01_2010_12_17_2	10_S_B01	538	33
GSXD9VZ02HENVE	10_S_B01_2010_12_17_2	10_S_B01	495	35
GSXD9VZ02G32I3	10_S_B01_2010_12_17_2	10_S_B01	478	36
GSXD9VZ02FTBAK	10_S_B01_2010_12_17_2	10_S_B01	532	33
GSXD9VZ02GDJWR	10_S_B01_2010_12_17_2	10_S_B01	498	35
GSXD9VZ02G6IRA	10_S_B01_2010_12_17_2	10_S_B01	511	34
GSXD9VZ02GM1PW	10_S_B01_2010_12_17_2	10_S_B01	493	36
GSXD9VZ02JKGQW	10_S_B01_2010_12_17_2	10_S_B01	518	34
GSXD9VZ02GMH07	10_S_B01_2010_12_17_2	10_S_B01	503	35
GSXD9VZ02FZ03O	10_S_B01_2010_12_17_2	10_S_B01	506	36
GSXD9VZ02GPU1U	10_S_B01_2010_12_17_2	10_S_B01	515	35
GSXD9VZ02IG2KW	10_S_B01_2010_12_17_2	10_S_B01	483	35
GSXD9VZ02FK7UH	10_S_B01_2010_12_17_2	10_S_B01	543	34
GSXD9VZ02FYZ71	10_S_B01_2010_12_17_2	10_S_B01	517	31
GSXD9VZ02JOB1Z	10_S_B01_2010_12_17_2	10_S_B01	528	34
GSXD9VZ02FS85U	10_S_B01_2010_12_17_2	10_S_B01	504	29
GSXD9VZ02HR06G	10_S_B01_2010_12_17_2	10_S_B01	315	35
GSXD9VZ02JVEBR	10_S_B01_2010_12_17_2	10_S_B01	497	35
GSXD9VZ02FPTPP	10_S_B01_2010_12_17_2	10_S_B01	494	32
GSXD9VZ02FZ32E	10_S_B01_2010_12_17_2	10_S_B01	517	35
GSXD9VZ02IJ28J	10_S_B01_2010_12_17_2	10_S_B01	515	35
GSXD9VZ02I8S2B	10_S_B01_2010_12_17_2	10_S_B01	403	34
GSXD9VZ02F26WN	10_S_B01_2010_12_17_2	10_S_B01	521	36
GSXD9VZ02IWLMI	10_S_B01_2010_12_17_2	10_S_B01	502	35
GSXD9VZ02JCYV7	10_S_B01_2010_12_17_2	10_S_B01	474	36
GSXD9VZ02G1313	10_S_B01_2010_12_17_2	10_S_B01	473	37
GSXD9VZ02F6FVZ	10_S_B01_2010_12_17_2	10_S_B01	516	35
GSXD9VZ02HFRQI	10_S_B01_2010_12_17_2	10_S_B01	524	35
GSXD9VZ02HNOUL	10_S_B01_2010_12_17_2	10_S_B01	497	35
GSXD9VZ02IWPHP	10_S_B01_2010_12_17_2	10_S_B01	409	33
GSXD9VZ02JTYX9	10_S_B01_2010_12_17_2	10_S_B01	343	30
GSXD9VZ02I2FE1	10_S_B01_2010_12_17_2	10_S_B01	253	29
GSXD9VZ02H7LD1	10_S_B01_2010_12_17_2	10_S_B01	514	35
GSXD9VZ02G2LRJ	10_S_B01_2010_12_17_2	10_S_B01	503	35
GSXD9VZ02GFSZO	10_S_B01_2010_12_17_2	10_S_B01	496	36
GSXD9VZ02F2JDH	10_S_B01_2010_12_17_2	10_S_B01	482	37
GSXD9VZ02GQCX6	10_S_B01_2010_12_17_2	10_S_B01	533	33
GSXD9VZ02JKZRE	10_S_B01_2010_12_17_2	10_S_B01	409	29
GSXD9VZ02G0162	10_S_B01_2010_12_17_2	10_S_B01	532	35
GSXD9VZ02H1FI4	10_S_B01_2010_12_17_2	10_S_B01	440	30
GSXD9VZ02GS70C	10_S_B01_2010_12_17_2	10_S_B01	468	35
GSXD9VZ02IZZ08	10_S_B01_2010_12_17_2	10_S_B01	478	37
GSXD9VZ02FV7LN	10_S_B01_2010_12_17_2	10_S_B01	491	35
GSXD9VZ02HB028	10_S_B01_2010_12_17_2	10_S_B01	518	31
GSXD9VZ02IU7BP	10_S_B01_2010_12_17_2	10_S_B01	495	36
GSXD9VZ02H7YDK	10_S_B01_2010_12_17_2	10_S_B01	525	35
GSXD9VZ02F570X	10_S_B01_2010_12_17_2	10_S_B01	515	34
GSXD9VZ02GHR1Q	10_S_B01_2010_12_17_2	10_S_B01	479	31
GSXD9VZ02FTQ8W	10_S_B01_2010_12_17_2	10_S_B01	470	34
GSXD9VZ02JH0HC	10_S_B01_2010_12_17_2	10_S_B01	499	29
GSXD9VZ02GS9SU	10_S_B01_2010_12_17_2	10_S_B01	479	37
GSXD9VZ02GW2OG	10_S_B01_2010_12_17_2	10_S_B01	533	34
GSXD9VZ02FRUOB	10_S_B01_2010_12_17_2	10_S_B01	512	36
GSXD9VZ02FMCFJ	10_S_B01_2010_12_17_2	10_S_B01	511	34
GSXD9VZ02F51UW	10_S_B01_2010_12_17_2	10_S_B01	454	36
GSXD9VZ02JXV18	10_S_B01_2010_12_17_2	10_S_B01	419	31
GSXD9VZ02GCOO4	10_S_B01_2010_12_17_2	10_S_B01	454	37
GSXD9VZ02HB3V8	10_S_B01_2010_12_17_2	10_S_B01	527	31
GSXD9VZ02FXF9J	10_S_B01_2010_12_17_2	10_S_B01	496	34
GSXD9VZ02GOV0W	10_S_B01_2010_12_17_2	10_S_B01	531	34
GSXD9VZ02INUBY	10_S_B01_2010_12_17_2	10_S_B01	535	35
GSXD9VZ02GWTGJ	10_S_B01_2010_12_17_2	10_S_B01	487	35
GSXD9VZ02HS3RA	10_S_B01_2010_12_17_2	10_S_B01	495	37
GSXD9VZ02H4HRZ	10_S_B01_2010_12_17_2	10_S_B01	512	35
GSXD9VZ02I46KZ	10_S_B01_2010_12_17_2	10_S_B01	468	36
GSXD9VZ02IAYCT	10_S_B01_2010_12_17_2	10_S_B01	481	32
GSXD9VZ02IUDQI	10_S_B01_2010_12_17_2	10_S_B01	526	35
GSXD9VZ02HCHR1	10_S_B01_2010_12_17_2	10_S_B01	481	37
GSXD9VZ02GD37S	10_S_B01_2010_12_17_2	10_S_B01	215	30
GSXD9VZ02GS0T3	10_S_B01_2010_12_17_2	10_S_B01	515	32
GSXD9VZ02HVTJ7	10_S_B01_2010_12_17_2	10_S_B01	526	34
GSXD9VZ02JKX60	10_S_B01_2010_12_17_2	10_S_B01	533	33
GSXD9VZ02G3MDL	10_S_B01_2010_12_17_2	10_S_B01	456	35
GSXD9VZ02JDKCL	10_S_B01_2010_12_17_2	10_S_B01	477	35
GSXD9VZ02G97RP	10_S_B01_2010_12_17_2	10_S_B01	300	35
GSXD9VZ02IOO9T	10_S_B01_2010_12_17_2	10_S_B01	408	35
GSXD9VZ02IP6R4	10_S_B01_2010_12_17_2	10_S_B01	513	37
GSXD9VZ02FPPDL	10_S_B01_2010_12_17_2	10_S_B01	476	35
GSXD9VZ02H590L	10_S_B01_2010_12_17_2	10_S_B01	364	33
GSXD9VZ02H8FRJ	10_S_B01_2010_12_17_2	10_S_B01	475	33
GSXD9VZ02INYJ8	10_S_B01_2010_12_17_2	10_S_B01	497	28
GSXD9VZ02GH0F9	10_S_B01_2010_12_17_2	10_S_B01	456	33
GSXD9VZ02GENJC	10_S_B01_2010_12_17_2	10_S_B01	511	34
GSXD9VZ02IBM4X	10_S_B01_2010_12_17_2	10_S_B01	480	33
GSXD9VZ02I014D	10_S_B01_2010_12_17_2	10_S_B01	238	26
GSXD9VZ02FLBW0	10_S_B01_2010_12_17_2	10_S_B01	506	34
GSXD9VZ02HROW9	10_S_B01_2010_12_17_2	10_S_B01	488	33
GSXD9VZ02F0D7Y	10_S_B01_2010_12_17_2	10_S_B01	465	33
GSXD9VZ02FGZ4R	10_S_B01_2010_12_17_2	10_S_B01	338	30
GSXD9VZ02JB3TL	10_S_B01_2010_12_17_2	10_S_B01	519	32
GSXD9VZ02G4PQD	10_S_B01_2010_12_17_2	10_S_B01	498	37
GSXD9VZ02HB68U	10_S_B01_2010_12_17_2	10_S_B01	478	35
GSXD9VZ02IMNI9	10_S_B01_2010_12_17_2	10_S_B01	497	36
GSXD9VZ02GXCW6	10_S_B01_2010_12_17_2	10_S_B01	504	34
GSXD9VZ02JFHKV	10_S_B01_2010_12_17_2	10_S_B01	511	36
GSXD9VZ02F0S75	10_S_B01_2010_12_17_2	10_S_B01	478	36
GSXD9VZ02IFVRQ	10_S_B01_2010_12_17_2	10_S_B01	485	33
GSXD9VZ02FPORN	10_S_B01_2010_12_17_2	10_S_B01	518	35
GSXD9VZ02FV4NS	10_S_B01_2010_12_17_2	10_S_B01	537	33
GSXD9VZ02JOLN9	10_S_B01_2010_12_17_2	10_S_B01	491	34
GSXD9VZ02I49LD	10_S_B01_2010_12_17_2	10_S_B01	441	32
GSXD9VZ02F75WV	10_S_B01_2010_12_17_2	10_S_B01	497	36
GSXD9VZ02IZYKG	10_S_B01_2010_12_17_2	10_S_B01	507	36
GSXD9VZ02HPIIW	10_S_B01_2010_12_17_2	10_S_B01	507	36
GSXD9VZ02H3HJM	10_S_B01_2010_12_17_2	10_S_B01	534	34
GSXD9VZ02FNM77	10_S_B01_2010_12_17_2	10_S_B01	515	35
GSXD9VZ02FIUUQ	10_S_B01_2010_12_17_2	10_S_B01	413	34
GSXD9VZ02IJPIC	10_S_B01_2010_12_17_2	10_S_B01	360	35
GSXD9VZ02JPC18	10_S_B01_2010_12_17_2	10_S_B01	519	35
GSXD9VZ02H6WAQ	10_S_B01_2010_12_17_2	10_S_B01	488	35
GSXD9VZ02GKDSS	10_S_B01_2010_12_17_2	10_S_B01	264	34
GSXD9VZ02H03T2	10_S_B01_2010_12_17_2	10_S_B01	495	34
GSXD9VZ02HTY79	10_S_B01_2010_12_17_2	10_S_B01	514	35
GSXD9VZ02F2J4O	10_S_B01_2010_12_17_2	10_S_B01	496	34
GSXD9VZ02I2XBZ	10_S_B01_2010_12_17_2	10_S_B01	482	36
GSXD9VZ02F9GY9	10_S_B01_2010_12_17_2	10_S_B01	497	36
GSXD9VZ02JBT4M	10_S_B01_2010_12_17_2	10_S_B01	434	37
GSXD9VZ02HZBH0	10_S_B01_2010_12_17_2	10_S_B01	516	34
GSXD9VZ02ICCBA	10_S_B01_2010_12_17_2	10_S_B01	487	32
GSXD9VZ02HB6BJ	10_S_B01_2010_12_17_2	10_S_B01	380	33
GSXD9VZ02F627L	10_S_B01_2010_12_17_2	10_S_B01	497	33
GSXD9VZ02GR5R1	10_S_B01_2010_12_17_2	10_S_B01	509	33
GSXD9VZ02F6ZC0	10_S_B01_2010_12_17_2	10_S_B01	488	33
GSXD9VZ02H9P22	10_S_B01_2010_12_17_2	10_S_B01	507	34
GSXD9VZ02JFXPM	10_S_B01_2010_12_17_2	10_S_B01	399	36
GSXD9VZ02H3GD5	10_S_B01_2010_12_17_2	10_S_B01	478	34
GSXD9VZ02HZFKT	10_S_B01_2010_12_17_2	10_S_B01	494	35
GSXD9VZ02IE06R	10_S_B01_2010_12_17_2	10_S_B01	522	34
GSXD9VZ02JRU4R	10_S_B01_2010_12_17_2	10_S_B01	339	33
GSXD9VZ02J08AE	10_S_B01_2010_12_17_2	10_S_B01	520	33
GSXD9VZ02GPEUK	10_S_B01_2010_12_17_2	10_S_B01	534	33
GSXD9VZ02HMZ2A	10_S_B01_2010_12_17_2	10_S_B01	548	27
GSXD9VZ02GAT70	10_S_B01_2010_12_17_2	10_S_B01	502	35
GSXD9VZ02JU69I	10_S_B01_2010_12_17_2	10_S_B01	325	29
GSXD9VZ02IIWRA	10_S_B01_2010_12_17_2	10_S_B01	415	33
GSXD9VZ02FLKNS	10_S_B01_2010_12_17_2	10_S_B01	542	34
GSXD9VZ02I5JCV	10_S_B01_2010_12_17_2	10_S_B01	499	35
GSXD9VZ02F8Z14	10_S_B01_2010_12_17_2	10_S_B01	482	37
GSXD9VZ02IIG38	10_S_B01_2010_12_17_2	10_S_B01	485	36
GSXD9VZ02JMH0T	10_S_B01_2010_12_17_2	10_S_B01	354	29
GSXD9VZ02HTCI7	10_S_B01_2010_12_17_2	10_S_B01	494	36
GSXD9VZ02FURKN	10_S_B01_2010_12_17_2	10_S_B01	420	37
GSXD9VZ02H65KI	10_S_B01_2010_12_17_2	10_S_B01	460	31
GSXD9VZ02FOFRJ	10_S_B01_2010_12_17_2	10_S_B01	496	37
GSXD9VZ02IGE0D	10_S_B01_2010_12_17_2	10_S_B01	481	35
GSXD9VZ02FKL14	10_S_B01_2010_12_17_2	10_S_B01	284	32
GSXD9VZ02FNYYS	10_S_B01_2010_12_17_2	10_S_B01	497	34
GSXD9VZ02GY80Y	10_S_B01_2010_12_17_2	10_S_B01	502	29
GSXD9VZ02FV50C	10_S_B01_2010_12_17_2	10_S_B01	477	36
GSXD9VZ02GEYPF	10_S_B01_2010_12_17_2	10_S_B01	512	35
GSXD9VZ02IN18E	10_S_B01_2010_12_17_2	10_S_B01	523	32
GSXD9VZ02FJ4JF	10_S_B01_2010_12_17_2	10_S_B01	498	36
GSXD9VZ02JDNTU	10_S_B01_2010_12_17_2	10_S_B01	499	33
GSXD9VZ02HZBSZ	10_S_B01_2010_12_17_2	10_S_B01	492	36
GSXD9VZ02G7M3M	10_S_B01_2010_12_17_2	10_S_B01	487	32
GSXD9VZ02HZTQX	10_S_B01_2010_12_17_2	10_S_B01	478	35
GSXD9VZ02G2HOU	10_S_B01_2010_12_17_2	10_S_B01	484	36
GSXD9VZ02F5UX5	10_S_B01_2010_12_17_2	10_S_B01	515	35
GSXD9VZ02HBS39	10_S_B01_2010_12_17_2	10_S_B01	483	36
GSXD9VZ02I92SE	10_S_B01_2010_12_17_2	10_S_B01	495	36
GSXD9VZ02HDIWF	10_S_B01_2010_12_17_2	10_S_B01	465	28
GSXD9VZ02H2NFP	10_S_B01_2010_12_17_2	10_S_B01	431	34
GSXD9VZ02JCR01	10_S_B01_2010_12_17_2	10_S_B01	450	34
GSXD9VZ02IRHJR	10_S_B01_2010_12_17_2	10_S_B01	503	32
GSXD9VZ02HXQSK	10_S_B01_2010_12_17_2	10_S_B01	482	38
GSXD9VZ02IHJ3K	10_S_B01_2010_12_17_2	10_S_B01	473	36
GSXD9VZ02JA5LO	10_S_B01_2010_12_17_2	10_S_B01	494	35
GSXD9VZ02F4C4S	10_S_B01_2010_12_17_2	10_S_B01	516	36
GSXD9VZ02F1ESY	10_S_B01_2010_12_17_2	10_S_B01	500	35
GSXD9VZ02INXF5	10_S_B01_2010_12_17_2	10_S_B01	480	36
GSXD9VZ02I66B3	10_S_B01_2010_12_17_2	10_S_B01	377	30
GSXD9VZ02H0L9N	10_S_B01_2010_12_17_2	10_S_B01	534	35
GSXD9VZ02GT8ZZ	10_S_B01_2010_12_17_2	10_S_B01	478	35
GSXD9VZ02HHOZP	10_S_B01_2010_12_17_2	10_S_B01	473	35
GSXD9VZ02INZ39	10_S_B01_2010_12_17_2	10_S_B01	219	31
GSXD9VZ02HYKMP	10_S_B01_2010_12_17_2	10_S_B01	478	35
GSXD9VZ02GCXMK	10_S_B01_2010_12_17_2	10_S_B01	510	34
GSXD9VZ02HGOU6	10_S_B01_2010_12_17_2	10_S_B01	545	33
GSXD9VZ02I3FD2	10_S_B01_2010_12_17_2	10_S_B01	405	30
GSXD9VZ02GT4ST	10_S_B01_2010_12_17_2	10_S_B01	363	30
GSXD9VZ02HCFLU	10_S_B01_2010_12_17_2	10_S_B01	491	35
GSXD9VZ02HND4Y	10_S_B01_2010_12_17_2	10_S_B01	533	35
GSXD9VZ02HZHRQ	10_S_B01_2010_12_17_2	10_S_B01	542	34
GSXD9VZ02IY9PM	10_S_B01_2010_12_17_2	10_S_B01	523	34
GSXD9VZ02HB6LD	10_S_B01_2010_12_17_2	10_S_B01	509	35
GSXD9VZ02HDVZN	10_S_B01_2010_12_17_2	10_S_B01	520	35
GSXD9VZ02F55XM	10_S_B01_2010_12_17_2	10_S_B01	539	35
GSXD9VZ02H7U5Y	10_S_B01_2010_12_17_2	10_S_B01	403	34
GSXD9VZ02IULEE	10_S_B01_2010_12_17_2	10_S_B01	480	34
GSXD9VZ02HGZTK	10_S_B01_2010_12_17_2	10_S_B01	518	35
GSXD9VZ02F1ZUM	10_S_B01_2010_12_17_2	10_S_B01	454	37
GSXD9VZ02HUA0E	10_S_B01_2010_12_17_2	10_S_B01	468	36
GSXD9VZ02FQNWC	10_S_B01_2010_12_17_2	10_S_B01	541	34
GSXD9VZ02IA8HF	10_S_B01_2010_12_17_2	10_S_B01	538	35
GSXD9VZ02F4BT7	10_S_B01_2010_12_17_2	10_S_B01	488	37
GSXD9VZ02HZ4GB	10_S_B01_2010_12_17_2	10_S_B01	516	35
GSXD9VZ02FL5Z8	10_S_B01_2010_12_17_2	10_S_B01	497	36
GSXD9VZ02H34BA	10_S_B01_2010_12_17_2	10_S_B01	526	36
GSXD9VZ02GKU59	10_S_B01_2010_12_17_2	10_S_B01	500	31
GSXD9VZ02FKBRJ	10_S_B01_2010_12_17_2	10_S_B01	498	36
GSXD9VZ02IPBRM	10_S_B01_2010_12_17_2	10_S_B01	536	35
GSXD9VZ02FW79K	10_S_B01_2010_12_17_2	10_S_B01	503	36
GSXD9VZ02GTEGG	10_S_B01_2010_12_17_2	10_S_B01	483	36
GSXD9VZ02I4Y34	10_S_B01_2010_12_17_2	10_S_B01	518	34
GSXD9VZ02HMKYP	10_S_B01_2010_12_17_2	10_S_B01	515	34
GSXD9VZ02IOXFT	10_S_B01_2010_12_17_2	10_S_B01	512	36
GSXD9VZ02JSQU1	10_S_B01_2010_12_17_2	10_S_B01	497	35
GSXD9VZ02JQZO0	10_S_B01_2010_12_17_2	10_S_B01	360	33
GSXD9VZ02FM207	10_S_B01_2010_12_17_2	10_S_B01	492	35
GSXD9VZ02G2683	10_S_B01_2010_12_17_2	10_S_B01	494	33
GSXD9VZ02GEKJP	10_S_B01_2010_12_17_2	10_S_B01	483	34
GSXD9VZ02IDUJC	10_S_B01_2010_12_17_2	10_S_B01	531	33
GSXD9VZ02JC4Q6	10_S_B01_2010_12_17_2	10_S_B01	428	34
GSXD9VZ02FZHC8	10_S_B01_2010_12_17_2	10_S_B01	500	35
GSXD9VZ02FMZ1U	10_S_B01_2010_12_17_2	10_S_B01	513	35
GSXD9VZ02G8AAR	10_S_B01_2010_12_17_2	10_S_B01	507	31
GSXD9VZ02F8RKV	10_S_B01_2010_12_17_2	10_S_B01	518	35
GSXD9VZ02JDJW3	10_S_B01_2010_12_17_2	10_S_B01	481	29
GSXD9VZ02F72J9	10_S_B01_2010_12_17_2	10_S_B01	541	35
GSXD9VZ02FQ8WC	10_S_B01_2010_12_17_2	10_S_B01	518	37
GSXD9VZ02I67B1	10_S_B01_2010_12_17_2	10_S_B01	493	36
GSXD9VZ02H7QHX	10_S_B01_2010_12_17_2	10_S_B01	512	36
GSXD9VZ02IUA1L	10_S_B01_2010_12_17_2	10_S_B01	514	34
GSXD9VZ02IL3LM	10_S_B01_2010_12_17_2	10_S_B01	517	35
GSXD9VZ02JXS6C	10_S_B01_2010_12_17_2	10_S_B01	505	32
GSXD9VZ02FLD4M	10_S_B01_2010_12_17_2	10_S_B01	240	34
GSXD9VZ02IQO3Z	10_S_B01_2010_12_17_2	10_S_B01	487	31
GSXD9VZ02F7TKP	10_S_B01_2010_12_17_2	10_S_B01	518	34
GSXD9VZ02F1SYG	10_S_B01_2010_12_17_2	10_S_B01	518	34
GSXD9VZ02F8Y4R	10_S_B01_2010_12_17_2	10_S_B01	491	35
GSXD9VZ02H9BI0	10_S_B01_2010_12_17_2	10_S_B01	529	34
GSXD9VZ02G0554	10_S_B01_2010_12_17_2	10_S_B01	496	36
GSXD9VZ02FS21H	10_S_B01_2010_12_17_2	10_S_B01	494	36
GSXD9VZ02HEQL0	10_S_B01_2010_12_17_2	10_S_B01	492	35
GSXD9VZ02FIRIO	10_S_B01_2010_12_17_2	10_S_B01	533	32
GSXD9VZ02IXQDY	10_S_B01_2010_12_17_2	10_S_B01	490	35
GSXD9VZ02HFB2G	10_S_B01_2010_12_17_2	10_S_B01	476	37
