SampleID	Method-id	Taxa-name	#_of_reads	%_of_total	Avg_Score
S25_1_2011_04_27_1 	2	 Spirochaetales 	130	2.32	0.99
S25_1_2011_04_27_1 	2	 Bifidobacterium 	1	0.02	1
S25_1_2011_04_27_1 	2	 Bacillales_Incertae 	 XI 	 family 	5
S25_1_2011_04_27_1 	2	 Clostridiales_Incertae 	 XI 	 family 	54
S25_1_2011_04_27_1 	2	 Dialister 	14	0.25	0.99
S25_1_2011_04_27_1 	2	 Syntrophococcus 	1	0.02	0.85
S25_1_2011_04_27_1 	2	 Bacteroidetes 	956	17.1	0.99
S25_1_2011_04_27_1 	2	 Bifidobacteriaceae 	2	0.04	0.91
S25_1_2011_04_27_1 	2	 Selenomonadales 	412	7.37	0.99
S25_1_2011_04_27_1 	2	 Actinomyces 	358	6.4	0.97
S25_1_2011_04_27_1 	2	 Bacteria 	5584	99.86	1
S25_2_2011_02_15_2 	2	 Cardiobacteriales 	1	0.01	1
S25_2_2011_02_15_2 	2	 Flavobacteria 	243	2.73	0.99
S25_2_2011_02_15_2 	2	 Capnocytophaga 	213	2.39	0.99
S25_2_2011_02_15_2 	2	 Eubacterium 	1	0.01	1
S25_2_2011_02_15_2 	2	 Cardiobacterium 	1	0.01	0.99
S25_2_2011_02_15_2 	2	 Bacteroidia 	98	1.1	0.99
S25_2_2011_02_15_2 	2	 Haemophilus 	1	0.01	0.91
S25_2_2011_02_15_2 	2	 Clostridiales 	68	0.76	0.99
S25_2_2011_02_15_2 	2	 Gemella 	97	1.09	0.98
S25_2_2011_02_15_2 	2	 Tannerella 	4	0.04	0.88
S25_2_2011_02_15_2 	2	 Firmicutes 	6366	71.39	1
S25_2_2011_02_15_2 	2	 Epsilonproteobacteria 	9	0.1	1
S25_2_2011_02_15_2 	2	 Carnobacteriaceae 	470	5.27	0.95
S25_2_2011_02_15_2 	2	 Pasteurellaceae 	1	0.01	1
S25_2_2011_02_15_2 	2	 Peptostreptococcaceae 	16	0.18	1
S25_2_2011_02_15_2 	2	 Centipeda 	3	0.03	0.95
S25_2_2011_02_15_2 	2	 Fusobacteria 	566	6.35	0.99
S25_2_2011_02_15_2 	2	 Clostridia 	68	0.76	0.99
S25_2_2011_02_15_2 	2	 Cardiobacteriaceae 	1	0.01	1
S25_2_2011_02_15_2 	2	 Scardovia 	2	0.02	1
S25_2_2011_02_15_2 	2	 Veillonella 	118	1.32	0.99
S25_2_2011_02_15_2 	2	 Flavobacteriales 	243	2.73	0.99
S25_2_2011_02_15_2 	2	 Gammaproteobacteria 	2	0.02	1
S25_2_2011_02_15_2 	2	 Enterococcaceae 	1	0.01	0.8
S25_2_2011_02_15_2 	2	 Campylobacterales 	9	0.1	1
S25_2_2011_02_15_2 	2	 Parvimonas 	21	0.24	1
S25_2_2011_02_15_2 	2	 Mogibacterium 	1	0.01	1
S25_2_2011_02_15_2 	2	 Catonella 	1	0.01	1
S25_2_2011_02_15_2 	2	 Anaerovorax 	2	0.02	0.87
S25_2_2011_02_15_2 	2	 Streptococcaceae 	5048	56.61	0.99
S25_2_2011_02_15_2 	2	 Pseudonocardiaceae 	1	0.01	0.84
S25_2_2011_02_15_2 	2	 Sphingobacteria 	13	0.15	0.98
S25_2_2011_02_15_2 	2	 Bacilli 	6054	67.89	1
S25_2_2011_02_15_2 	2	 Sphingobacteriales 	13	0.15	0.98
S25_2_2011_02_15_2 	2	 Fusobacterium 	75	0.84	0.99
S25_2_2011_02_15_2 	2	 Betaproteobacteria 	1	0.01	1
S25_2_2011_02_15_2 	2	 Coriobacteriales 	3	0.03	1
S25_2_2011_02_15_2 	2	 Leptotrichia 	195	2.19	1
S25_2_2011_02_15_2 	2	 Clostridiales_Incertae 	 XIII 	 family 	3
S25_2_2011_02_15_2 	2	 Porphyromonas 	37	0.41	0.98
S25_2_2011_02_15_2 	2	 Selenomonas 	23	0.26	0.99
S25_2_2011_02_15_2 	2	 Atopobium 	3	0.03	1
S25_2_2011_02_15_2 	2	 Bacillales 	106	1.19	0.98
S25_2_2011_02_15_2 	2	 Micrococcineae 	113	1.27	0.97
S25_2_2011_02_15_2 	2	 Spirochaetes 	24	0.27	0.99
S25_2_2011_02_15_2 	2	 Porphyromonadaceae 	41	0.46	0.99
S25_2_2011_02_15_2 	2	 Aerococcaceae 	1	0.01	0.8
S25_2_2011_02_15_2 	2	 Pseudonocardineae 	1	0.01	0.84
S25_2_2011_02_15_2 	2	 Prevotellaceae 	51	0.57	1
S25_2_2011_02_15_2 	2	 Rhizobiales 	1	0.01	1
S25_2_2011_02_15_2 	2	 Coriobacteriaceae 	3	0.03	1
S25_2_2011_02_15_2 	2	 Flavobacteriaceae 	243	2.73	0.99
S25_2_2011_02_15_2 	2	 Bacteroidales 	98	1.1	0.99
S25_2_2011_02_15_2 	2	 Leptotrichiaceae 	197	2.21	1
S25_2_2011_02_15_2 	2	 Hymenobacter 	12	0.13	0.99
S25_2_2011_02_15_2 	2	 Actinomycetales 	1607	18.02	0.99
S25_2_2011_02_15_2 	2	 Actinomycineae 	730	8.19	0.98
S25_2_2011_02_15_2 	2	 Actinomycetaceae 	730	8.19	0.98
S25_2_2011_02_15_2 	2	 Eubacteriaceae 	1	0.01	1
S25_2_2011_02_15_2 	2	 Neisseriaceae 	1	0.01	1
S25_2_2011_02_15_2 	2	 Veillonellaceae 	184	2.06	0.98
S25_2_2011_02_15_2 	2	 Peptostreptococcus 	10	0.11	0.99
S25_2_2011_02_15_2 	2	 Root 	8917	100	1
S25_2_2011_02_15_2 	2	 Proteobacteria 	13	0.15	1
S25_2_2011_02_15_2 	2	 Micrococcaceae 	94	1.05	0.98
S25_2_2011_02_15_2 	2	 Anaeroglobus 	3	0.03	1
S25_2_2011_02_15_2 	2	 Lachnospiraceae 	14	0.16	0.94
S25_2_2011_02_15_2 	2	 Streptococcus 	5039	56.51	0.99
S25_2_2011_02_15_2 	2	 Prevotella 	50	0.56	0.99
S25_2_2011_02_15_2 	2	 Rothia 	88	0.99	0.98
S25_2_2011_02_15_2 	2	 Campylobacter 	9	0.1	1
S25_2_2011_02_15_2 	2	 Treponema 	12	0.13	0.99
S25_2_2011_02_15_2 	2	 Actinobacteridae 	1613	18.09	0.99
S25_2_2011_02_15_2 	2	 Coriobacterineae 	3	0.03	1
S25_2_2011_02_15_2 	2	 Lactobacillales 	5797	65.01	0.99
S25_2_2011_02_15_2 	2	 Bacteroidetes 	359	4.03	0.99
S25_2_2011_02_15_2 	2	 Actinobacteria 	3246	36.4	0.99
S25_2_2011_02_15_2 	2	 Pasteurellales 	1	0.01	1
S25_2_2011_02_15_2 	2	 Abiotrophia 	1	0.01	0.8
S25_2_2011_02_15_2 	2	 Negativicutes 	187	2.1	0.99
S25_2_2011_02_15_2 	2	 Corynebacteriaceae 	320	3.59	0.97
S25_2_2011_02_15_2 	2	 Methylobacteriaceae 	1	0.01	0.99
S25_2_2011_02_15_2 	2	 Coriobacteridae 	3	0.03	1
S25_2_2011_02_15_2 	2	 Granulicatella 	440	4.93	0.94
S25_2_2011_02_15_2 	2	 Fusobacteriaceae 	86	0.96	0.99
S25_2_2011_02_15_2 	2	 Bifidobacteriales 	2	0.02	1
S25_2_2011_02_15_2 	2	 Spirochaetaceae 	12	0.13	0.99
S25_2_2011_02_15_2 	2	 Filifactor 	6	0.07	1
S25_2_2011_02_15_2 	2	 Fusobacteriales 	283	3.17	0.99
S25_2_2011_02_15_2 	2	 Corynebacterineae 	335	3.76	0.97
S25_2_2011_02_15_2 	2	 Campylobacteraceae 	9	0.1	1
S25_2_2011_02_15_2 	2	 Corynebacterium 	292	3.27	0.96
S25_2_2011_02_15_2 	2	 Neisseriales 	1	0.01	1
S25_2_2011_02_15_2 	2	 Spirochaetales 	12	0.13	0.99
S25_2_2011_02_15_2 	2	 Bacillales_Incertae 	 XI 	 family 	97
S25_2_2011_02_15_2 	2	 Clostridiales_Incertae 	 XI 	 family 	21
S25_2_2011_02_15_2 	2	 Dialister 	9	0.1	0.92
S25_2_2011_02_15_2 	2	 Cytophagaceae 	12	0.13	1
S25_2_2011_02_15_2 	2	 Bifidobacteriaceae 	2	0.02	1
S25_2_2011_02_15_2 	2	 Alphaproteobacteria 	1	0.01	1
S25_2_2011_02_15_2 	2	 Selenomonadales 	187	2.1	0.99
S25_2_2011_02_15_2 	2	 Actinomyces 	723	8.11	0.98
S25_2_2011_02_15_2 	2	 Bacteria 	8917	100	1
S25_2_2011_02_15_2 	2	 Methylobacterium 	1	0.01	0.99
S26_1_2011_02_15_1 	2	 Solobacterium 	44	0.42	0.97
S26_1_2011_02_15_1 	2	 Aggregatibacter 	3	0.03	0.89
S26_1_2011_02_15_1 	2	 Eubacterium 	52	0.5	0.97
S26_1_2011_02_15_1 	2	 Erysipelotrichaceae 	66	0.63	0.98
S26_1_2011_02_15_1 	2	 Erysipelotrichales 	66	0.63	0.98
S26_1_2011_02_15_1 	2	 Bacteroidia 	2001	19.14	1
S26_1_2011_02_15_1 	2	 Clostridiales 	518	4.95	0.99
S26_1_2011_02_15_1 	2	 Lactobacillales 	3062	29.28	0.99
S26_1_2011_02_15_1 	2	 Tannerella 	31	0.3	1
S26_1_2011_02_15_1 	2	 Firmicutes 	5314	50.82	1
S26_1_2011_02_15_1 	2	 Epsilonproteobacteria 	67	0.64	0.99
S26_1_2011_02_15_1 	2	 Carnobacteriaceae 	18	0.17	0.97
S26_1_2011_02_15_1 	2	 Pasteurellaceae 	5	0.05	1
S26_1_2011_02_15_1 	2	 Peptostreptococcaceae 	1	0.01	1
S26_1_2011_02_15_1 	2	 Centipeda 	84	0.8	0.89
S26_1_2011_02_15_1 	2	 Fusobacteria 	10	0.1	1
S26_1_2011_02_15_1 	2	 Clostridia 	518	4.95	0.99
S26_1_2011_02_15_1 	2	 Lactobacillus 	167	1.6	0.97
S26_1_2011_02_15_1 	2	 Veillonella 	297	2.84	0.98
S26_1_2011_02_15_1 	2	 Phocaeicola 	4	0.04	1
S26_1_2011_02_15_1 	2	 Gammaproteobacteria 	5	0.05	1
S26_1_2011_02_15_1 	2	 Campylobacterales 	67	0.64	0.99
S26_1_2011_02_15_1 	2	 Bacteroidales_incertae_sedis 	4	0.04	1
S26_1_2011_02_15_1 	2	 Parvimonas 	334	3.19	0.99
S26_1_2011_02_15_1 	2	 Eikenella 	5	0.05	0.89
S26_1_2011_02_15_1 	2	 Mogibacterium 	109	1.04	0.99
S26_1_2011_02_15_1 	2	 Catonella 	1	0.01	0.99
S26_1_2011_02_15_1 	2	 Streptococcaceae 	2658	25.42	0.99
S26_1_2011_02_15_1 	2	 Sphingobacteria 	2	0.02	0.99
S26_1_2011_02_15_1 	2	 Erysipelotrichia 	66	0.63	0.98
S26_1_2011_02_15_1 	2	 Bacilli 	3115	29.79	0.99
S26_1_2011_02_15_1 	2	 Sphingobacteriales 	2	0.02	0.99
S26_1_2011_02_15_1 	2	 Fusobacterium 	4	0.04	1
S26_1_2011_02_15_1 	2	 Betaproteobacteria 	39	0.37	0.98
S26_1_2011_02_15_1 	2	 Coriobacteriales 	1055	10.09	0.99
S26_1_2011_02_15_1 	2	 Bifidobacterium 	18	0.17	0.98
S26_1_2011_02_15_1 	2	 Clostridiales_Incertae 	 XIII 	 family 	109
S26_1_2011_02_15_1 	2	 Porphyromonas 	302	2.89	1
S26_1_2011_02_15_1 	2	 Selenomonas 	693	6.63	0.93
S26_1_2011_02_15_1 	2	 Atopobium 	832	7.96	0.99
S26_1_2011_02_15_1 	2	 Bacillales 	9	0.09	1
S26_1_2011_02_15_1 	2	 Spirochaetes 	496	4.74	1
S26_1_2011_02_15_1 	2	 Porphyromonadaceae 	335	3.2	1
S26_1_2011_02_15_1 	2	 Hallella 	1	0.01	0.83
S26_1_2011_02_15_1 	2	 Prevotellaceae 	1636	15.65	0.99
S26_1_2011_02_15_1 	2	 TM7_genera_incertae_sedis 	9	0.09	0.99
S26_1_2011_02_15_1 	2	 Coriobacteriaceae 	1055	10.09	0.99
S26_1_2011_02_15_1 	2	 Synergistales 	1	0.01	0.98
S26_1_2011_02_15_1 	2	 Bulleidia 	20	0.19	0.98
S26_1_2011_02_15_1 	2	 Olsenella 	172	1.64	0.98
S26_1_2011_02_15_1 	2	 Bacteroidales 	2001	19.14	1
S26_1_2011_02_15_1 	2	 Leptotrichiaceae 	1	0.01	1
S26_1_2011_02_15_1 	2	 Hymenobacter 	2	0.02	0.98
S26_1_2011_02_15_1 	2	 Actinomycetales 	1182	11.3	0.99
S26_1_2011_02_15_1 	2	 Actinomycineae 	1024	9.79	0.99
S26_1_2011_02_15_1 	2	 Actinomycetaceae 	1024	9.79	0.99
S26_1_2011_02_15_1 	2	 Eubacteriaceae 	52	0.5	0.97
S26_1_2011_02_15_1 	2	 Xylanibacter 	1	0.01	0.88
S26_1_2011_02_15_1 	2	 Neisseriaceae 	38	0.36	0.99
S26_1_2011_02_15_1 	2	 Veillonellaceae 	1389	13.28	0.99
S26_1_2011_02_15_1 	2	 Bergeriella 	4	0.04	0.95
S26_1_2011_02_15_1 	2	 Peptostreptococcus 	1	0.01	1
S26_1_2011_02_15_1 	2	 Parascardovia 	8	0.08	0.95
S26_1_2011_02_15_1 	2	 Root 	10457	100	1
S26_1_2011_02_15_1 	2	 Lactobacillaceae 	177	1.69	0.97
S26_1_2011_02_15_1 	2	 Synergistetes 	1	0.01	0.98
S26_1_2011_02_15_1 	2	 Synergistia 	1	0.01	0.98
S26_1_2011_02_15_1 	2	 Proteobacteria 	113	1.08	0.99
S26_1_2011_02_15_1 	2	 Micrococcaceae 	30	0.29	0.98
S26_1_2011_02_15_1 	2	 Bacillales_Incertae 	 XI 	 family 	9
S26_1_2011_02_15_1 	2	 Streptococcus 	2625	25.1	0.99
S26_1_2011_02_15_1 	2	 Prevotella 	1436	13.73	0.99
S26_1_2011_02_15_1 	2	 Rothia 	29	0.28	0.99
S26_1_2011_02_15_1 	2	 TM7 	9	0.09	0.99
S26_1_2011_02_15_1 	2	 Campylobacter 	64	0.61	0.99
S26_1_2011_02_15_1 	2	 Treponema 	247	2.36	1
S26_1_2011_02_15_1 	2	 Actinobacteridae 	1222	11.69	0.99
S26_1_2011_02_15_1 	2	 Coriobacterineae 	1055	10.09	0.99
S26_1_2011_02_15_1 	2	 Gemella 	9	0.09	1
S26_1_2011_02_15_1 	2	 Cytophagaceae 	2	0.02	0.99
S26_1_2011_02_15_1 	2	 Actinobacteria 	4668	44.64	0.99
S26_1_2011_02_15_1 	2	 Pasteurellales 	5	0.05	1
S26_1_2011_02_15_1 	2	 Negativicutes 	1399	13.38	0.99
S26_1_2011_02_15_1 	2	 Allisonella 	1	0.01	0.8
S26_1_2011_02_15_1 	2	 Thermovirga 	1	0.01	0.88
S26_1_2011_02_15_1 	2	 Coriobacteridae 	1055	10.09	0.99
S26_1_2011_02_15_1 	2	 Granulicatella 	17	0.16	0.97
S26_1_2011_02_15_1 	2	 Kingella 	13	0.12	0.96
S26_1_2011_02_15_1 	2	 Fusobacteriaceae 	4	0.04	1
S26_1_2011_02_15_1 	2	 Bifidobacteriales 	33	0.32	0.98
S26_1_2011_02_15_1 	2	 Spirochaetaceae 	247	2.36	1
S26_1_2011_02_15_1 	2	 Fusobacteriales 	5	0.05	1
S26_1_2011_02_15_1 	2	 Micrococcineae 	33	0.32	0.98
S26_1_2011_02_15_1 	2	 Synergistaceae 	1	0.01	0.98
S26_1_2011_02_15_1 	2	 Campylobacteraceae 	64	0.61	0.99
S26_1_2011_02_15_1 	2	 Neisseriales 	38	0.36	0.99
S26_1_2011_02_15_1 	2	 Spirochaetales 	248	2.37	1
S26_1_2011_02_15_1 	2	 Leptotrichia 	1	0.01	1
S26_1_2011_02_15_1 	2	 Lachnospiraceae 	1	0.01	1
S26_1_2011_02_15_1 	2	 Clostridiales_Incertae 	 XI 	 family 	336
S26_1_2011_02_15_1 	2	 Dialister 	33	0.32	0.98
S26_1_2011_02_15_1 	2	 Bacteroidetes 	2022	19.34	1
S26_1_2011_02_15_1 	2	 Bifidobacteriaceae 	33	0.32	0.98
S26_1_2011_02_15_1 	2	 Selenomonadales 	1399	13.38	0.99
S26_1_2011_02_15_1 	2	 Actinomyces 	1014	9.7	0.99
S26_1_2011_02_15_1 	2	 Bacteria 	10451	99.94	1
S26_1_2011_04_27_1 	2	 Flavobacteria 	48	0.87	1
S26_1_2011_04_27_1 	2	 Johnsonella 	18	0.33	0.96
S26_1_2011_04_27_1 	2	 Capnocytophaga 	48	0.87	0.99
S26_1_2011_04_27_1 	2	 Eubacterium 	93	1.69	0.98
S26_1_2011_04_27_1 	2	 Erysipelotrichaceae 	13	0.24	1
S26_1_2011_04_27_1 	2	 Erysipelotrichales 	13	0.24	1
S26_1_2011_04_27_1 	2	 Bacteroidia 	2348	42.77	1
S26_1_2011_04_27_1 	2	 Haemophilus 	16	0.29	0.89
S26_1_2011_04_27_1 	2	 Clostridiales 	351	6.39	0.99
S26_1_2011_04_27_1 	2	 Slackia 	1	0.02	1
S26_1_2011_04_27_1 	2	 Solobacterium 	3	0.05	0.99
S26_1_2011_04_27_1 	2	 Cryptobacterium 	3	0.05	1
S26_1_2011_04_27_1 	2	 Desulfobacterales 	4	0.07	1
S26_1_2011_04_27_1 	2	 Lactobacillales 	279	5.08	0.98
S26_1_2011_04_27_1 	2	 Burkholderiales 	4	0.07	0.92
S26_1_2011_04_27_1 	2	 Desulfobulbus 	4	0.07	0.99
S26_1_2011_04_27_1 	2	 Tannerella 	133	2.42	0.98
S26_1_2011_04_27_1 	2	 Firmicutes 	1197	21.8	0.99
S26_1_2011_04_27_1 	2	 Epsilonproteobacteria 	6	0.11	0.99
S26_1_2011_04_27_1 	2	 Carnobacteriaceae 	1	0.02	0.95
S26_1_2011_04_27_1 	2	 Pasteurellaceae 	21	0.38	0.99
S26_1_2011_04_27_1 	2	 Peptostreptococcaceae 	76	1.38	0.99
S26_1_2011_04_27_1 	2	 Centipeda 	10	0.18	0.9
S26_1_2011_04_27_1 	2	 Fusobacteria 	1570	28.6	1
S26_1_2011_04_27_1 	2	 Clostridia 	351	6.39	0.99
S26_1_2011_04_27_1 	2	 Scardovia 	7	0.13	1
S26_1_2011_04_27_1 	2	 Phocaeicola 	13	0.24	0.99
S26_1_2011_04_27_1 	2	 Veillonella 	39	0.71	0.98
S26_1_2011_04_27_1 	2	 Flavobacteriales 	48	0.87	1
S26_1_2011_04_27_1 	2	 Gammaproteobacteria 	21	0.38	0.99
S26_1_2011_04_27_1 	2	 Campylobacterales 	6	0.11	0.99
S26_1_2011_04_27_1 	2	 Bacteroidales_incertae_sedis 	13	0.24	0.99
S26_1_2011_04_27_1 	2	 Parvimonas 	68	1.24	0.99
S26_1_2011_04_27_1 	2	 Mycoplasma 	3	0.05	1
S26_1_2011_04_27_1 	2	 Mogibacterium 	11	0.2	1
S26_1_2011_04_27_1 	2	 Catonella 	1	0.02	1
S26_1_2011_04_27_1 	2	 Anaerovorax 	4	0.07	0.89
S26_1_2011_04_27_1 	2	 Streptococcaceae 	243	4.43	0.99
S26_1_2011_04_27_1 	2	 Erysipelotrichia 	13	0.24	1
S26_1_2011_04_27_1 	2	 Anaerolineaceae 	3	0.05	0.88
S26_1_2011_04_27_1 	2	 Fusobacterium 	662	12.06	0.99
S26_1_2011_04_27_1 	2	 Betaproteobacteria 	32	0.58	0.99
S26_1_2011_04_27_1 	2	 Coriobacteriales 	31	0.56	1
S26_1_2011_04_27_1 	2	 Leptotrichia 	33	0.6	0.99
S26_1_2011_04_27_1 	2	 Clostridiales_Incertae 	 XIII 	 family 	16
S26_1_2011_04_27_1 	2	 Porphyromonas 	804	14.64	0.99
S26_1_2011_04_27_1 	2	 Selenomonas 	231	4.21	0.97
S26_1_2011_04_27_1 	2	 Atopobium 	15	0.27	1
S26_1_2011_04_27_1 	2	 Peptococcaceae 	 family 	9	0.16
S26_1_2011_04_27_1 	2	 Streptobacillus 	4	0.07	0.91
S26_1_2011_04_27_1 	2	 Spirochaetes 	840	15.3	0.99
S26_1_2011_04_27_1 	2	 Schwartzia 	2	0.04	0.83
S26_1_2011_04_27_1 	2	 Porphyromonadaceae 	1002	18.25	0.99
S26_1_2011_04_27_1 	2	 Hallella 	4	0.07	0.92
S26_1_2011_04_27_1 	2	 Prevotellaceae 	1261	22.97	0.99
S26_1_2011_04_27_1 	2	 TM7_genera_incertae_sedis 	91	1.66	0.99
S26_1_2011_04_27_1 	2	 Coriobacteriaceae 	31	0.56	1
S26_1_2011_04_27_1 	2	 Flavobacteriaceae 	48	0.87	1
S26_1_2011_04_27_1 	2	 Synergistales 	82	1.49	0.94
S26_1_2011_04_27_1 	2	 Megasphaera 	8	0.15	1
S26_1_2011_04_27_1 	2	 Clostridium 	 genus 	5	0.09
S26_1_2011_04_27_1 	2	 Olsenella 	10	0.18	0.97
S26_1_2011_04_27_1 	2	 Root 	5490	100	1
S26_1_2011_04_27_1 	2	 Bacteroidales 	2348	42.77	1
S26_1_2011_04_27_1 	2	 Leptotrichiaceae 	72	1.31	0.99
S26_1_2011_04_27_1 	2	 Shuttleworthia 	3	0.05	1
S26_1_2011_04_27_1 	2	 Peptococcus 	9	0.16	0.86
S26_1_2011_04_27_1 	2	 Actinomycetales 	72	1.31	0.99
S26_1_2011_04_27_1 	2	 Actinomycineae 	43	0.78	0.98
S26_1_2011_04_27_1 	2	 Actinomycetaceae 	43	0.78	0.98
S26_1_2011_04_27_1 	2	 Eubacteriaceae 	93	1.69	0.98
S26_1_2011_04_27_1 	2	 Neisseriaceae 	28	0.51	1
S26_1_2011_04_27_1 	2	 Veillonellaceae 	467	8.51	0.99
S26_1_2011_04_27_1 	2	 Peptostreptococcus 	20	0.36	1
S26_1_2011_04_27_1 	2	 Synergistetes 	82	1.49	0.94
S26_1_2011_04_27_1 	2	 Lactobacillaceae 	2	0.04	0.97
S26_1_2011_04_27_1 	2	 Anaerolineae 	3	0.05	0.88
S26_1_2011_04_27_1 	2	 Neisseria 	25	0.46	0.99
S26_1_2011_04_27_1 	2	 Synergistia 	82	1.49	0.94
S26_1_2011_04_27_1 	2	 Proteobacteria 	67	1.22	0.99
S26_1_2011_04_27_1 	2	 Campylobacter 	6	0.11	0.98
S26_1_2011_04_27_1 	2	 Sneathia 	2	0.04	0.91
S26_1_2011_04_27_1 	2	 Anaeroglobus 	67	1.22	0.99
S26_1_2011_04_27_1 	2	 Lachnospiraceae 	39	0.71	0.99
S26_1_2011_04_27_1 	2	 Streptococcus 	243	4.43	0.98
S26_1_2011_04_27_1 	2	 Prevotella 	1044	19.02	0.98
S26_1_2011_04_27_1 	2	 Lactobacillus 	2	0.04	0.97
S26_1_2011_04_27_1 	2	 TM7 	91	1.66	0.99
S26_1_2011_04_27_1 	2	 Erysipelotrichaceae_incertae_sedis 	10	0.18	0.99
S26_1_2011_04_27_1 	2	 Bacilli 	291	5.3	0.99
S26_1_2011_04_27_1 	2	 Treponema 	420	7.65	0.99
S26_1_2011_04_27_1 	2	 Actinobacteridae 	91	1.66	0.99
S26_1_2011_04_27_1 	2	 Bifidobacteriales 	19	0.35	1
S26_1_2011_04_27_1 	2	 Desulfobulbaceae 	4	0.07	1
S26_1_2011_04_27_1 	2	 Coriobacterineae 	31	0.56	1
S26_1_2011_04_27_1 	2	 Mycoplasmataceae 	3	0.05	1
S26_1_2011_04_27_1 	2	 Mollicutes 	3	0.05	1
S26_1_2011_04_27_1 	2	 Actinobacteria 	252	4.59	0.99
S26_1_2011_04_27_1 	2	 Pasteurellales 	21	0.38	0.99
S26_1_2011_04_27_1 	2	 Negativicutes 	472	8.6	1
S26_1_2011_04_27_1 	2	 Deltaproteobacteria 	7	0.13	0.98
S26_1_2011_04_27_1 	2	 Tenericutes 	3	0.05	1
S26_1_2011_04_27_1 	2	 Thermovirga 	3	0.05	0.92
S26_1_2011_04_27_1 	2	 Coriobacteridae 	31	0.56	1
S26_1_2011_04_27_1 	2	 Granulicatella 	1	0.02	0.95
S26_1_2011_04_27_1 	2	 Kingella 	1	0.02	0.99
S26_1_2011_04_27_1 	2	 Fusobacteriaceae 	709	12.91	1
S26_1_2011_04_27_1 	2	 Odoribacter 	22	0.4	0.99
S26_1_2011_04_27_1 	2	 Spirochaetaceae 	420	7.65	0.99
S26_1_2011_04_27_1 	2	 Filifactor 	55	1	0.98
S26_1_2011_04_27_1 	2	 Mycoplasmatales 	3	0.05	1
S26_1_2011_04_27_1 	2	 Corynebacteriaceae 	10	0.18	0.98
S26_1_2011_04_27_1 	2	 Desulfovibrionaceae 	2	0.04	1
S26_1_2011_04_27_1 	2	 Fusobacteriales 	785	14.3	1
S26_1_2011_04_27_1 	2	 Anaerolineales 	3	0.05	0.88
S26_1_2011_04_27_1 	2	 Corynebacterineae 	10	0.18	0.99
S26_1_2011_04_27_1 	2	 Synergistaceae 	82	1.49	0.94
S26_1_2011_04_27_1 	2	 Chloroflexi 	3	0.05	0.9
S26_1_2011_04_27_1 	2	 Campylobacteraceae 	6	0.11	0.98
S26_1_2011_04_27_1 	2	 Corynebacterium 	9	0.16	0.96
S26_1_2011_04_27_1 	2	 Neisseriales 	28	0.51	1
S26_1_2011_04_27_1 	2	 Spirochaetales 	420	7.65	0.99
S26_1_2011_04_27_1 	2	 Bifidobacterium 	9	0.16	1
S26_1_2011_04_27_1 	2	 Clostridiales_Incertae 	 XI 	 family 	69
S26_1_2011_04_27_1 	2	 Dialister 	30	0.55	0.99
S26_1_2011_04_27_1 	2	 Bacteroidetes 	2444	44.52	1
S26_1_2011_04_27_1 	2	 Desulfovibrio 	2	0.04	0.99
S26_1_2011_04_27_1 	2	 Bifidobacteriaceae 	19	0.35	1
S26_1_2011_04_27_1 	2	 Selenomonadales 	472	8.6	1
S26_1_2011_04_27_1 	2	 Actinomyces 	43	0.78	0.98
S26_1_2011_04_27_1 	2	 Desulfovibrionales 	2	0.04	1
S26_1_2011_04_27_1 	2	 Bacteria 	5473	99.69	1
S26_2_2011_02_15_2 	2	 Flavobacteria 	14	0.15	0.99
S26_2_2011_02_15_2 	2	 Solobacterium 	17	0.19	0.98
S26_2_2011_02_15_2 	2	 Capnocytophaga 	14	0.15	0.98
S26_2_2011_02_15_2 	2	 SR1_genera_incertae_sedis 	7	0.08	1
S26_2_2011_02_15_2 	2	 Eubacterium 	62	0.68	0.97
S26_2_2011_02_15_2 	2	 Shuttleworthia 	1	0.01	1
S26_2_2011_02_15_2 	2	 Erysipelotrichaceae 	46	0.51	0.97
S26_2_2011_02_15_2 	2	 Erysipelotrichales 	46	0.51	0.97
S26_2_2011_02_15_2 	2	 Bacteroidia 	2529	27.78	1
S26_2_2011_02_15_2 	2	 Clostridiales 	786	8.63	0.98
S26_2_2011_02_15_2 	2	 Slackia 	3	0.03	1
S26_2_2011_02_15_2 	2	 Methanobacteriaceae 	7	0.08	1
S26_2_2011_02_15_2 	2	 Lactobacillales 	1089	11.96	0.99
S26_2_2011_02_15_2 	2	 Tannerella 	84	0.92	0.98
S26_2_2011_02_15_2 	2	 Firmicutes 	2690	29.54	0.99
S26_2_2011_02_15_2 	2	 Epsilonproteobacteria 	31	0.34	1
S26_2_2011_02_15_2 	2	 Carnobacteriaceae 	15	0.16	0.92
S26_2_2011_02_15_2 	2	 Peptostreptococcaceae 	212	2.33	0.98
S26_2_2011_02_15_2 	2	 Centipeda 	3	0.03	0.93
S26_2_2011_02_15_2 	2	 Fusobacteria 	1438	15.79	0.99
S26_2_2011_02_15_2 	2	 Clostridia 	787	8.64	0.98
S26_2_2011_02_15_2 	2	 Scardovia 	44	0.48	0.98
S26_2_2011_02_15_2 	2	 Flavobacteriales 	14	0.15	0.99
S26_2_2011_02_15_2 	2	 Veillonella 	60	0.66	0.99
S26_2_2011_02_15_2 	2	 Phocaeicola 	150	1.65	0.99
